event_name,date_location,attendees,goals,source_url,primary_industry,secondary_industry,event_type,featured,company_stages
International Conference on Forestry Food and Sustainable Agriculture (ICFFSA),"03 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1497680,Technology,,Conference,False,Planning Transformation
International Conference on Mechanical & Production Engineering (ICMPE),"03 Nov - Manila, Philippines","Manufacturing executives, Industrial professionals, Engineers","Production optimization, Quality improvement, Innovation",https://www.conferencealert.com/eventdetail/1497681,Manufacturing,,Conference,False,Planning Transformation
International Conference on Recent Advances in Computer Science and Information Technology (ICRACSIT),"03 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1497682,Technology,,Conference,False,Planning Transformation
"International Conference on Recent Advances in Medical, Medicine and Health Sciences (ICRAMMHS)","03 Nov - Manila, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1497683,Healthcare,,Conference,False,Planning Transformation
"International Conference on Research in Science, Engineering and Technology (ICRSET)","03 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1497684,Technology,,Conference,False,Planning Transformation
"National Conference on Recent Advances in Science, Engineering, Technology and Management (NCRASETM)","03 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1497685,Technology,,Conference,False,Planning Transformation
International Conference on Advanced Computer Science and Information Technology (ICACSIT),"07 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1149321,Technology,,Conference,False,Planning Transformation
International Conference on Electrical Electronics and Data Communication (ICEEDC),"07 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1149322,Technology,,Conference,False,Planning Transformation
International Conference on Mechanical And Production Engineering (ICMPE),"07 Nov - Manila, Philippines","Manufacturing executives, Industrial professionals, Engineers","Production optimization, Quality improvement, Innovation",https://www.conferencealert.com/eventdetail/1149323,Manufacturing,,Conference,False,Planning Transformation
"International Conference on Innovation in Social Research, Business Leadership and & Economics of Tomorrow (ICISBE)","09 Nov - Manila, Philippines","Government officials, Policy makers, Public administrators","Policy influence, Governance improvement, Public service enhancement",https://www.conferencealert.com/eventdetail/1403242,Government & Public Sector,,Conference,False,Exploring Solutions
International  Conference on Pollution Control & Sustainable Environment  (ICPCSE),"15 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1307627,Technology,,Conference,False,Planning Transformation
International Conference on Smart Living and Public Health (ICSLPH),"16 Nov - Manila, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1528651,Healthcare,,Conference,False,Planning Transformation
International Conference on Aquaculture and Fisheries Technology (ICAFT),"18 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1136505,Technology,,Conference,False,Planning Transformation
International Conference on Solar Power Technology (ICSPT),"18 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1136506,Technology,,Conference,False,Planning Transformation
International Conference on Sustainable Globalization (ICSG),"18 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1528693,Technology,,Conference,False,Planning Transformation
"International Conference on Soil, Plant and Water Science (ICSPWS)","19 Nov - Manila, Philippines","Utility professionals, Energy managers, Infrastructure executives","Energy efficiency, Infrastructure development, Sustainability",https://www.conferencealert.com/eventdetail/1528696,Utilities,,Conference,False,Exploring Solutions
International Conference on Islamic Studies in The Digital Era (ICISDE),"19 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1528699,Technology,,Conference,False,Planning Transformation
International Conference on Blockchain and Cryptocurrency (ICBC),"20 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1519160,Technology,,Conference,False,Planning Transformation
International Conference on Nursing and Healthcare (ICNH),"20 Nov - Manila, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1522991,Healthcare,,Conference,False,Planning Transformation
International Conference on Smart Living and Public Health (ICSLPH),"21 Nov - Manila, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1528775,Healthcare,,Conference,False,Planning Transformation
International Conference on Nursing Science and Healthcare (ICNSH),"21 Nov - Manila, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1530618,Healthcare,,Conference,False,Planning Transformation
International Conference on Medical Imaging Sanitation and Biological Pharmacy (ICMISBP),"21 Nov - Manila, Philippines","Healthcare professionals, Medical practitioners, Researchers","Medical advancement, Patient care improvement, Research collaboration",https://www.conferencealert.com/eventdetail/1531640,Healthcare,,Conference,False,Planning Transformation
Global  Summit on Climate Solutions and Sustainable Development     (GSCSSD),"22 Nov - Manila, Philippines","Tech professionals, IT managers, Developers, Data scientists","Knowledge sharing, Networking, Innovation, Skill development",https://www.conferencealert.com/eventdetail/1307646,Technology,,Summit,False,Exploring Solutions
